Gene stable ID,Gene Synonym,Gene name
ENSG00000250403,,RPL7L1P14
ENSG00000102048,DKFZP564L0862,ASB9
ENSG00000102048,FLJ20636,ASB9
ENSG00000102048,MGC4954,ASB9
ENSG00000272632,,
ENSG00000251254,GTF2F2L,GTF2F2P1
ENSG00000251254,TFIIF,GTF2F2P1
ENSG00000288028,,
ENSG00000213448,,RPS23P2
ENSG00000196136,AACT,SERPINA3
ENSG00000196136,ACT,SERPINA3
ENSG00000248191,,PES1P1
ENSG00000250813,,SERF1AP1
ENSG00000249960,,
ENSG00000248735,,R3HDM2P1
ENSG00000232165,,
ENSG00000275647,,
ENSG00000251345,,CDRT15P11
ENSG00000151962,CT68,RBM46
ENSG00000151962,MGC27016,RBM46
ENSG00000297483,,
ENSG00000261126,,RBFADN
ENSG00000228404,,
ENSG00000154678,HCAM3,PDE1C
ENSG00000223383,HIST1H2APS6,H2ACP1
ENSG00000198033,BA408E5.3,TUBA3C
ENSG00000198033,TUBA2,TUBA3C
ENSG00000223662,,SAMSN1-AS1
ENSG00000281509,,
ENSG00000297640,,
ENSG00000281252,DKFZP434B061,FAM230C
ENSG00000281252,LINC00281,FAM230C
ENSG00000281252,NCRNA00281,FAM230C
ENSG00000225731,,PDE9A-AS1
ENSG00000100139,KIAA1668,MICALL1
ENSG00000100139,MICAL-L1,MICALL1
ENSG00000100139,MIRAB13,MICALL1
ENSG00000297779,,
ENSG00000297962,,
ENSG00000234509,AP000253,SOD1-DT
ENSG00000281175,,
ENSG00000228709,AP001065.15,LINC02575
ENSG00000283864,,
ENSG00000297999,,
ENSG00000298022,,
ENSG00000298030,,
ENSG00000284712,,
ENSG00000281616,,GGT4P
ENSG00000298042,,
ENSG00000237735,,
ENSG00000163877,PML1,SNIP1
ENSG00000236532,,LINC01695
ENSG00000266909,,SLC25A6P4
ENSG00000281084,,IGSF3P1
ENSG00000101544,KIAA0863,ADNP2
ENSG00000101544,ZNF508,ADNP2
ENSG00000188334,BSP1,BSPH1
ENSG00000188334,ELSPBP2,BSPH1
ENSG00000123178,C13ORF1,SPRYD7
ENSG00000123178,CLLD6,SPRYD7
ENSG00000280895,SET07P,KMT5AP1
ENSG00000280895,SETD8P1,KMT5AP1
ENSG00000298201,,
ENSG00000298244,,
ENSG00000165192,DKFZP779E2460,ASB11
ENSG00000280164,,
ENSG00000281878,,
ENSG00000148704,,VAX1
ENSG00000259140,,
ENSG00000239269,LAMR1P4,RPSAP4
ENSG00000224790,,HLCS-AS1
ENSG00000177455,,CD19
ENSG00000228929,,RPS13P2
ENSG00000204930,C9ORF128,FAM221B
ENSG00000285205,,
ENSG00000224570,,
ENSG00000197050,FLJ32191,ZNF420
ENSG00000240914,,RPL15P2
ENSG00000274379,,
ENSG00000288508,HST17563,ISLR
ENSG00000259402,,
ENSG00000224980,,RPL23AP85
ENSG00000258805,,ADIPOR1P2
ENSG00000278967,,
ENSG00000259750,,NSA2P4
ENSG00000298605,,
ENSG00000100528,CNIH,CNIH1
ENSG00000100528,CNIL,CNIH1
ENSG00000100528,TGAM77,CNIH1
ENSG00000259493,,TFDP1P3
ENSG00000267857,,
ENSG00000157184,CPT1,CPT2
ENSG00000157184,CPTASE,CPT2
ENSG00000259573,,NMNAT1P5
ENSG00000223768,LVBU,LINC00205
ENSG00000223768,NCRNA00205,LINC00205
ENSG00000259340,,
ENSG00000234811,,
ENSG00000258965,,
ENSG00000118939,,UCHL3
ENSG00000178184,PAR-6G,PARD6G
ENSG00000178184,PAR6GAMMA,PARD6G
ENSG00000258931,,
ENSG00000148700,ADDL,ADD3
ENSG00000230459,,
ENSG00000151623,MLR,NR3C2
ENSG00000151623,MR,NR3C2
ENSG00000264902,,MIR5701-3
ENSG00000200790,,RNU6-631P
ENSG00000273981,,RN7SL106P
ENSG00000222123,RN5S390,RNA5SP390
ENSG00000266517,HSA-MIR-4715,MIR4715
ENSG00000212604,,
ENSG00000265793,HSA-MIR-3118-4,MIR3118-4
ENSG00000276941,HSA-MIR-4509-1,MIR4509-1
ENSG00000212415,,
ENSG00000265098,HSA-MIR-4510,MIR4510
ENSG00000265102,HSA-MIR-3942,MIR3942
ENSG00000238456,,RNU6-1014P
ENSG00000223308,,RN7SKP101
ENSG00000212424,,RNU1-119P
ENSG00000222343,,RN7SKP139
ENSG00000288257,FLJ12541,STRA6
ENSG00000238819,,
ENSG00000201086,RN5S394,RNA5SP394
ENSG00000200605,,Y_RNA
ENSG00000207105,,Y_RNA
ENSG00000265942,,RN7SL577P
ENSG00000200120,,Y_RNA
ENSG00000237664,C21ORF111,LINC00316
ENSG00000237664,NCRNA00316,LINC00316
ENSG00000237664,PRED59,LINC00316
ENSG00000264210,HSA-MIR-4716,MIR4716
ENSG00000243338,,RN7SL307P
ENSG00000241175,,RN7SL494P
ENSG00000278000,,
ENSG00000252066,,RNU2-53P
ENSG00000239703,,RN7SL568P
ENSG00000267251,,
ENSG00000199730,,RN7SKP95
ENSG00000182586,C21ORF89,LINC00334
ENSG00000182586,NCRNA00334,LINC00334
ENSG00000200318,RNU3P1,SNORD3P1
ENSG00000200318,U3,SNORD3P1
ENSG00000212625,RN5S397,RNA5SP397
ENSG00000253030,HSA-MIR-2116,MIR2116
ENSG00000178342,KCNF2,KCNG2
ENSG00000178342,KV6.2,KCNG2
ENSG00000200070,,RNU4-80P
ENSG00000199512,,RNU6-212P
ENSG00000200252,,Y_RNA
ENSG00000236083,OR13E2,OR13E1P
ENSG00000236083,OST741,OR13E1P
ENSG00000277413,,
ENSG00000233659,,NDUFA5P4
ENSG00000196196,LGLL338,HRCT1
ENSG00000196196,PRO537,HRCT1
ENSG00000196196,UNQ338,HRCT1
ENSG00000196263,KIAA1396,ZNF471
ENSG00000196263,Z1971,ZNF471
ENSG00000196263,ZFP78,ZNF471
ENSG00000276696,,Y_RNA
ENSG00000262181,,
ENSG00000206625,RNU6A,RNU6-1
ENSG00000206625,U6,RNU6-1
ENSG00000206625,U6-1,RNU6-1
ENSG00000200216,,RNU6-745P
ENSG00000163530,CT100,DPPA2
ENSG00000163530,PESCRG1,DPPA2
ENSG00000207965,HSA-MIR-629,MIR629
ENSG00000207965,MIRN629,MIR629
ENSG00000235387,LINC00961,SPAAR
ENSG00000235387,SPAR,SPAAR
ENSG00000184274,C21ORF93,LINC00315
ENSG00000184274,NCRNA00315,LINC00315
ENSG00000278604,,RN7SL429P
ENSG00000275411,HSA-MIR-6882,MIR6882
ENSG00000262081,,IL9RP4
ENSG00000222139,,RNU6-380P
ENSG00000264386,HSA-MIR-4513,MIR4513
ENSG00000284059,HSA-MIR-5572,MIR5572
ENSG00000212374,,RNU6-401P
ENSG00000200444,,RNU6-1339P
ENSG00000266449,HSA-MIR-3713,MIR3713
ENSG00000169946,FOG2,ZFPM2
ENSG00000169946,HFOG-2,ZFPM2
ENSG00000169946,ZC2HC11B,ZFPM2
ENSG00000169946,ZNF89B,ZFPM2
ENSG00000201510,,RN7SKP217
ENSG00000221630,HSA-MIR-1179,MIR1179
ENSG00000221630,MIRN1179,MIR1179
ENSG00000207150,,RNU6-185P
ENSG00000287986,,
ENSG00000207703,HSA-MIR-7-2,MIR7-2
ENSG00000207703,MIRN7-2,MIR7-2
ENSG00000225639,,PGAM1P2
ENSG00000283484,HSA-MIR-3529,MIR3529
ENSG00000283888,HSA-MIR-1469,MIR1469
ENSG00000283888,MIRN1469,MIR1469
ENSG00000278889,,OR2S2
ENSG00000222617,,RN7SKP254
ENSG00000274079,,Metazoa_SRP
ENSG00000222076,RNU2P1,RNU2-3P
ENSG00000222076,U2,RNU2-3P
ENSG00000213866,,YBX1P10
ENSG00000274446,,
ENSG00000186940,C9ORF49,CHCHD2P9
ENSG00000186940,CHCHD9,CHCHD2P9
ENSG00000277521,HSA-MIR-8078,MIR8078
ENSG00000166716,CAMOS,ZNF592
ENSG00000166716,KIAA0211,ZNF592
ENSG00000166716,SCAR5,ZNF592
ENSG00000237434,,
ENSG00000101557,TGT,USP14
ENSG00000101557,UBP6,USP14
ENSG00000171843,AF-9,MLLT3
ENSG00000171843,AF9,MLLT3
ENSG00000171843,YEATS3,MLLT3
ENSG00000298713,,
ENSG00000298729,,
ENSG00000198815,KIAA1041,FOXJ3
ENSG00000298733,,
ENSG00000298750,,
ENSG00000298760,,
ENSG00000288842,,
ENSG00000275874,C21ORF113,PICSAR
ENSG00000275874,LINC00162,PICSAR
ENSG00000275874,NCRNA00162,PICSAR
ENSG00000275874,NLC1-C,PICSAR
ENSG00000275874,PRED74,PICSAR
ENSG00000240751,,RABGGTBP1
ENSG00000240568,,LCORLP1
ENSG00000298843,,
ENSG00000100412,ACONM,ACO2
ENSG00000298852,,
ENSG00000243873,,HMGB1P36
ENSG00000179399,,GPC5
ENSG00000276077,,LINC03105
ENSG00000197446,CYP2F,CYP2F1
ENSG00000165195,GPI3,PIGA
ENSG00000165195,PIG-A,PIGA
ENSG00000285708,,
ENSG00000240056,,
ENSG00000291648,,
ENSG00000283122,NCRNA00020,HYMAI
ENSG00000217041,,
ENSG00000291649,,PCDHA1
ENSG00000144837,PS-PLA1,PLA1A
ENSG00000282997,,
ENSG00000217169,,MTHFD2P2
ENSG00000252508,,RNU4ATAC3P
ENSG00000291650,,PCDHA2
ENSG00000112378,DJ496H19.1,PERP
ENSG00000112378,KCP1,PERP
ENSG00000112378,KRTCAP1,PERP
ENSG00000112378,PIGPC1,PERP
ENSG00000112378,THW,PERP
ENSG00000229287,FABP5L4,FABP5P4
ENSG00000282865,,
ENSG00000283097,,
ENSG00000258753,,
ENSG00000291651,PCDH-ALPHA3,PCDHA3
ENSG00000236240,,GPC5-IT1
ENSG00000291652,CNR1,PCDHA4
ENSG00000291652,CNRN1,PCDHA4
ENSG00000291652,CRNR1,PCDHA4
ENSG00000291652,PCDH-ALPHA4,PCDHA4
ENSG00000263741,HSA-MIR-548AS,MIR548AS
ENSG00000111962,2OST,UST
ENSG00000282993,,
ENSG00000235984,,GPC5-AS1
ENSG00000020577,DKFZP434H0350,SAMD4A
ENSG00000020577,HSMAUG1,SAMD4A
ENSG00000020577,KIAA1053,SAMD4A
ENSG00000020577,SAMD4,SAMD4A
ENSG00000020577,SMAUG,SAMD4A
ENSG00000020577,SMG,SAMD4A
ENSG00000020577,SMGA,SAMD4A
ENSG00000292285,,
ENSG00000291653,CNR6,PCDHA5
ENSG00000291653,CNRN6,PCDHA5
ENSG00000291653,CNRS6,PCDHA5
ENSG00000291653,CRNR6,PCDHA5
ENSG00000291653,PCDH-ALPHA5,PCDHA5
ENSG00000259415,,
ENSG00000214182,,PTMAP5
ENSG00000200991,,
ENSG00000291654,CNR2,PCDHA6
ENSG00000291654,CNRS2,PCDHA6
ENSG00000291654,CRNR2,PCDHA6
ENSG00000291654,PCDH-ALPHA6,PCDHA6
ENSG00000293057,,
ENSG00000207245,HBII-85-29,SNORD116-29
ENSG00000225510,,PCDH8P1
ENSG00000252277,HBII-85-30,SNORD116-30
ENSG00000291655,CNR4,PCDHA7
ENSG00000291655,CNRS4,PCDHA7
ENSG00000291655,CRNR4,PCDHA7
ENSG00000293073,,
ENSG00000291656,,PCDHA8
ENSG00000291657,KIAA0345,PCDHA9
ENSG00000291657,PCDH-ALPHA9,PCDHA9
ENSG00000291658,,
ENSG00000279050,PAR-1,PWAR1
ENSG00000279050,PAR1,PWAR1
ENSG00000215486,,ARL2BPP3
ENSG00000291659,CNR8,PCDHA10
ENSG00000291659,CNRN8,PCDHA10
ENSG00000291659,CNRS8,PCDHA10
ENSG00000291659,CRNR8,PCDHA10
ENSG00000291659,PCDH-ALPHA10,PCDHA10
ENSG00000212428,,SNORD115
ENSG00000270814,TMEM261P1,DMAC1P1
ENSG00000291660,CNR3,PCDHA14
ENSG00000291660,CNRS3,PCDHA14
ENSG00000291660,CRNR3,PCDHA14
ENSG00000291660,PCDH-PSI4,PCDHA14
ENSG00000201831,HBII-52-1,SNORD115-1
ENSG00000233780,,HNRNPA1P30
ENSG00000291661,,
ENSG00000199712,HBII-52-2,SNORD115-2
ENSG00000291662,CNR7,PCDHA11
ENSG00000291662,CNRN7,PCDHA11
ENSG00000291662,CNRS7,PCDHA11
ENSG00000291662,CRNR7,PCDHA11
ENSG00000291662,PCDH-ALPHA11,PCDHA11
ENSG00000293217,TCONS_L2_00007488,LINC00367
ENSG00000199970,HBII-52-3,SNORD115-3
ENSG00000200680,HBII-52-4,SNORD115-4
ENSG00000213087,,
ENSG00000200503,HBII-52-5,SNORD115-5
ENSG00000291663,PCDH-ALPHA12,PCDHA12
ENSG00000131019,RAET1N,ULBP3
ENSG00000200812,HBII-52-6,SNORD115-6
ENSG00000224892,RPS4P16,RPS4XP16
ENSG00000278089,HBII-52-7,SNORD115-7
ENSG00000235438,ESTRRA,ESRRAP2
ENSG00000200726,HBII-52-8,SNORD115-8
ENSG00000234267,,TULP3P1
ENSG00000199782,HBII-52-9,SNORD115-9
ENSG00000291664,,
ENSG00000253621,,RPSAP74
ENSG00000225727,,
ENSG00000201943,HBII-52-10,SNORD115-10
ENSG00000291665,,
ENSG00000123201,GC-SB2,GUCY1B2
ENSG00000200486,HBII-52-11,SNORD115-11
ENSG00000291666,CNR5,PCDHA13
ENSG00000291666,CNRN5,PCDHA13
ENSG00000291666,CNRS5,PCDHA13
ENSG00000291666,CRNR5,PCDHA13
ENSG00000291666,PCDH-ALPHA13,PCDHA13
ENSG00000254557,,
ENSG00000199453,HBII-52-12,SNORD115-12
ENSG00000273835,HBII-52-13,SNORD115-13
ENSG00000243939,,
ENSG00000199960,HBII-52-14,SNORD115-14
ENSG00000219087,,MTND4LP19
ENSG00000291667,,
ENSG00000278206,,
ENSG00000201679,HBII-52-15,SNORD115-15
ENSG00000291668,PCDH-ALPHA-C2,PCDHAC2
ENSG00000283686,,
ENSG00000200757,HBII-52-16,SNORD115-16
ENSG00000254294,,IMPDH1P6
ENSG00000201482,HBII-52-17,SNORD115-17
ENSG00000224417,,
ENSG00000200163,HBII-52-18,SNORD115-18
ENSG00000291669,PCDH-BETA1,PCDHB1
ENSG00000199968,HBII-52-19,SNORD115-19
ENSG00000291670,,PCDHAC1
ENSG00000218173,,
ENSG00000254081,,LINC01299
ENSG00000201969,HBII-52-20,SNORD115-20
ENSG00000228231,,TINAG-AS1
ENSG00000199833,HBII-52-21,SNORD115-21
ENSG00000291698,,
ENSG00000201326,HBII-52-22,SNORD115-22
ENSG00000291699,,PCDHB1-AS1
ENSG00000219387,,ATF1P1
ENSG00000201331,HBII-52-23,SNORD115-23
ENSG00000200398,HBII-52-24,SNORD115-24
ENSG00000216480,,RPL21P69
ENSG00000199489,HBII-52-25,SNORD115-25
ENSG00000291671,,
ENSG00000291700,,
ENSG00000291672,PCDH-BETA2,PCDHB2
ENSG00000131016,AKAP250,AKAP12
ENSG00000131016,SSECKS,AKAP12
ENSG00000275524,HBII-52-26,SNORD115-26
ENSG00000291673,,
ENSG00000201300,HBII-52-27,SNORD115-27
ENSG00000200801,HBII-52-28,SNORD115-28
ENSG00000199704,HBII-52-29,SNORD115-29
ENSG00000200987,HBII-52-30,SNORD115-30
ENSG00000291675,,
ENSG00000291676,PCDH-BETA4,PCDHB4
ENSG00000202188,HBII-52-31,SNORD115-31
ENSG00000291677,DKFZP586B0217,PCDHB5
ENSG00000291677,PCDH-BETA5,PCDHB5
ENSG00000200949,HBII-52-32,SNORD115-32
ENSG00000291678,,
ENSG00000200593,HBII-52-33,SNORD115-33
ENSG00000169439,CD362,SDC2
ENSG00000169439,FIBROGLYCAN,SDC2
ENSG00000169439,HSPG,SDC2
ENSG00000169439,HSPG1,SDC2
ENSG00000169439,SYND2,SDC2
ENSG00000199311,HBII-52-34,SNORD115-34
ENSG00000201992,HBII-52-35,SNORD115-35
ENSG00000202499,HBII-52-36,SNORD115-36
ENSG00000291679,PCDH-BETA6,PCDHB6
ENSG00000200638,HBII-52-37,SNORD115-37
ENSG00000291701,PCDH-PSI1,PCDHB17P
ENSG00000291701,PCDHB17,PCDHB17P
ENSG00000201907,HBII-52-38,SNORD115-38
ENSG00000291702,,
ENSG00000200564,HBII-52-39,SNORD115-39
ENSG00000291680,,
ENSG00000272460,HBII-52-40,SNORD115-40
ENSG00000291681,PCDH-BETA7,PCDHB7
ENSG00000291682,PCDH-BETA8,PCDHB8
ENSG00000291682,PCDH3I,PCDHB8
ENSG00000200478,HBII-52-41,SNORD115-41
ENSG00000201143,HBII-52-42,SNORD115-42
ENSG00000291683,,
ENSG00000202373,HBII-52-43,SNORD115-43
ENSG00000291684,KIAA1621,PCDHB16
ENSG00000291684,ME1,PCDHB16
ENSG00000291684,PCDH-BETA16,PCDHB16
ENSG00000291684,PCDH3X,PCDHB16
ENSG00000291684,PCDHB8A,PCDHB16
ENSG00000202261,HBII-52-44,SNORD115-44
ENSG00000280234,,
ENSG00000212380,HBII-52-45,SNORD115-45
ENSG00000212380,SNORD115-48,SNORD115-45
ENSG00000276844,HBII-52-46,SNORD115-46
ENSG00000212528,HBII-52-47,SNORD115-47
ENSG00000291685,,
ENSG00000201634,HBII-52-48,SNORD115-48
ENSG00000239169,HBII-438B,SNORD109B
ENSG00000291686,,
ENSG00000261529,,
ENSG00000291687,PCDH-BETA9,PCDHB9
ENSG00000291687,PCDH3H,PCDHB9
ENSG00000105507,CABP3,CABP5
ENSG00000291688,,
ENSG00000291689,,PCDHB10
ENSG00000274954,,
ENSG00000291690,ME2,PCDHB11
ENSG00000291690,PCDH-BETA11,PCDHB11
ENSG00000277677,,Metazoa_SRP
ENSG00000259632,,
ENSG00000291691,PCDH-BETA12,PCDHB12
ENSG00000207484,,Y_RNA
ENSG00000291692,PCDH-BETA13,PCDHB13
ENSG00000259201,,
ENSG00000291693,PCDH-BETA14,PCDHB14
ENSG00000291694,,
ENSG00000272337,,RNU6-90P
ENSG00000291704,PCDH-psi2,PCDHB18P
ENSG00000291704,PCDHB18,PCDHB18P
ENSG00000216723,,NUDT19P3
ENSG00000259185,,
ENSG00000155918,,RAET1L
ENSG00000291703,PCDH-PSI2,PCDHB18P
ENSG00000291703,PCDHB18,PCDHB18P
ENSG00000291705,PCDH-PSI5,PCDHB19P
ENSG00000291706,,
ENSG00000166477,,LEO1
ENSG00000291695,PCDH-BETA15,PCDHB15
ENSG00000291696,,
ENSG00000291674,PCDH-BETA3,PCDHB3
ENSG00000260853,,NFATC2IP-AS1
ENSG00000284541,HSA-MIR-4517,MIR4517
ENSG00000260367,,
ENSG00000263790,HSA-MIR-4473,MIR4473
ENSG00000112742,CT96,TTK
ENSG00000112742,MPH1,TTK
ENSG00000112742,MPS1,TTK
ENSG00000112742,MPS1L1,TTK
ENSG00000222202,,RNU4-26P
ENSG00000180389,ATP5EP2,ATP5F1EP2
ENSG00000264941,HSA-MIR-4474,MIR4474
ENSG00000237088,,RPL7AP48
ENSG00000101276,BA371L19.1,SLC52A3
ENSG00000101276,C20ORF54,SLC52A3
ENSG00000101276,HRFT2,SLC52A3
ENSG00000101276,RFT2,SLC52A3
ENSG00000101276,RFVT3,SLC52A3
ENSG00000207609,HSA-MIR-491,MIR491
ENSG00000207609,MIRN491,MIR491
ENSG00000165556,CDX3,CDX2
ENSG00000202189,,SNORA30B
ENSG00000188508,KDAP,KRTDAP
ENSG00000188508,UNQ467,KRTDAP
ENSG00000169682,HSPIN1,SPNS1
ENSG00000169682,LAT,SPNS1
ENSG00000169682,NRS,SPNS1
ENSG00000169682,PP2030,SPNS1
ENSG00000169682,SLC63A1,SPNS1
ENSG00000169682,SPIN1,SPNS1
ENSG00000169682,SPINL,SPNS1
ENSG00000234653,,LRRTM4-AS1
ENSG00000187609,FLJ20433,EXD3
ENSG00000187609,LOC54932,EXD3
ENSG00000187609,MUT-7,EXD3
ENSG00000187609,NBR,EXD3
ENSG00000164124,FLJ11155,TMEM144
ENSG00000164124,SLC35G7,TMEM144
ENSG00000232285,TCEB2P3,ELOBP3
ENSG00000183463,PRHOXNB,URAD
ENSG00000285542,,
ENSG00000242360,,RN7SL272P
ENSG00000232153,,
ENSG00000205863,CTRP9B,C1QTNF9B
ENSG00000214380,,NFYBP1
ENSG00000299096,,
ENSG00000299188,,
ENSG00000170837,SREB1,GPR27
ENSG00000287507,,
ENSG00000239995,,TPT1P11
ENSG00000299259,,
ENSG00000163424,C3ORF30,TEX55
ENSG00000163424,FLJ32859,TEX55
ENSG00000163424,TSCPA,TEX55
ENSG00000226983,,LINC01692
ENSG00000235463,,
ENSG00000232696,,
ENSG00000141504,SSAT2,SAT2
ENSG00000235123,M41,DSCAM-AS1
ENSG00000276362,,
ENSG00000143954,LPPM429,REG3G
ENSG00000143954,PAP1B,REG3G
ENSG00000143954,UNQ429,REG3G
ENSG00000288716,,
ENSG00000123191,WND,ATP7B
ENSG00000124198,BIG2,ARFGEF2
ENSG00000165197,FIGF,VEGFD
ENSG00000165197,VEGF-D,VEGFD
ENSG00000163814,CD318,CDCP1
ENSG00000163814,SIMA135,CDCP1
ENSG00000224476,,RPL36P16
ENSG00000299414,,
ENSG00000083828,FLJ20070,ZNF586
ENSG00000280018,,
ENSG00000255130,,
ENSG00000205038,,PKHD1L1
ENSG00000266575,,BOLA2P1
ENSG00000264179,,
ENSG00000283059,KILLIN,KLLN
ENSG00000141433,PACAP,ADCYAP1
ENSG00000290625,CFLP1,CFL1P1
ENSG00000073464,CLC-4,CLCN4
ENSG00000073464,CLC4,CLCN4
ENSG00000138594,UTMOD,TMOD3
ENSG00000283092,,RN7SL78P
ENSG00000282866,CFLP1,CFL1P1
ENSG00000282866,MGC35136,CFL1P1
ENSG00000284792,BZS,PTEN
ENSG00000284792,MHAM,PTEN
ENSG00000284792,MMAC1,PTEN
ENSG00000284792,PTEN1,PTEN
ENSG00000284792,TEP1,PTEN
ENSG00000283120,,RPL11P3
ENSG00000282931,,
ENSG00000266910,,
ENSG00000159917,ANF270,ZNF235
ENSG00000159917,HZF6,ZNF235
ENSG00000159917,ZFP93,ZNF235
ENSG00000159917,ZNF270,ZNF235
ENSG00000299426,,
ENSG00000232079,,LINC01697
ENSG00000237289,CKMT,CKMT1B
ENSG00000237289,CKMT1,CKMT1B
ENSG00000237289,UMTCK,CKMT1B
ENSG00000121594,B7-1,CD80
ENSG00000121594,B7.1,CD80
ENSG00000121594,CD28LG,CD80
ENSG00000121594,CD28LG1,CD80
ENSG00000299538,,
ENSG00000299540,,
ENSG00000231236,,
ENSG00000236332,,
ENSG00000252019,,RNU6ATAC9P
ENSG00000134744,KIAA0191,TUT4
ENSG00000134744,PAPD3,TUT4
ENSG00000134744,TENT3A,TUT4
ENSG00000134744,ZCCHC11,TUT4
ENSG00000129244,AMOG,ATP1B2
ENSG00000265432,HSA-MIR-4308,MIR4308
ENSG00000258872,FDPSL3,FDPSP3
ENSG00000258872,FPSL3,FDPSP3
ENSG00000235725,AC007389.3,LINC03050
ENSG00000299571,,
ENSG00000234052,,LINC01673
ENSG00000273064,,
ENSG00000259837,,LINC01904
ENSG00000237498,,
ENSG00000198554,AND-1,WDHD1
ENSG00000198554,CHTF4,WDHD1
ENSG00000198554,CTF4,WDHD1
ENSG00000200752,,Y_RNA
ENSG00000115386,PSP,REG1A
ENSG00000115386,PSPS,REG1A
ENSG00000115386,PSPS1,REG1A
ENSG00000115386,PTP,REG1A
ENSG00000115386,REG,REG1A
ENSG00000291280,,
ENSG00000141642,D29,ELAC1
ENSG00000108947,EPLG8,EFNB3
ENSG00000108947,LERK-8,EFNB3
ENSG00000261364,,
ENSG00000171606,ZKSCAN19,ZNF274
ENSG00000171606,ZSCAN51,ZNF274
ENSG00000240359,,UBL5P3
ENSG00000242829,,RPS26P21
ENSG00000240895,,
ENSG00000241224,FLJ22763,C3orf85
ENSG00000242866,DFNB16,STRC
ENSG00000206530,FLJ11142,CFAP44
ENSG00000206530,WDR52,CFAP44
ENSG00000281938,,
ENSG00000152147,FLJ23459,GEMIN6
ENSG00000262628,OR17-31,OR1D5
ENSG00000267699,,
ENSG00000262085,OR17-208,OR1P1
ENSG00000262085,OR1P1P,OR1P1
ENSG00000227125,,
ENSG00000142163,OR17-210,OR1E3
ENSG00000142163,OR1E3P,OR1E3
ENSG00000252283,,Vault
ENSG00000240873,,RPS29P22
ENSG00000154144,FLJ14621,TBRG1
ENSG00000154144,NIAM,TBRG1
ENSG00000154144,TB-5,TBRG1
ENSG00000267644,,
ENSG00000234826,,
ENSG00000263788,,
ENSG00000264486,,
ENSG00000231153,,
ENSG00000253119,,HNRNPA3P7
ENSG00000101574,FLJ23017,METTL4
ENSG00000101574,HST661,METTL4
ENSG00000248853,,
ENSG00000250756,,
ENSG00000109084,MAC30,TMEM97
ENSG00000109084,S2R,TMEM97
ENSG00000113272,FLJ11601,THG1L
ENSG00000113272,FLJ20546,THG1L
ENSG00000113272,HTHG1,THG1L
ENSG00000113272,ICF45,THG1L
ENSG00000113272,IHG-1,THG1L
ENSG00000243243,,
ENSG00000230192,,
ENSG00000278424,,
ENSG00000188833,NTPDASE-8,ENTPD8
ENSG00000188833,UNQ2492,ENTPD8
ENSG00000205356,DKFZP434B0335,TECPR1
ENSG00000205356,FLJ23419,TECPR1
ENSG00000205356,FLJ90593,TECPR1
ENSG00000205356,KIAA1358,TECPR1
ENSG00000288194,,OR4M2
ENSG00000288501,,OR4N4
ENSG00000288347,A26B1,POTEB
ENSG00000288347,CT104.5,POTEB
ENSG00000288347,POTE-15,POTEB
ENSG00000288347,POTE15,POTEB
ENSG00000237293,,
ENSG00000232548,,LINC01809
ENSG00000121898,CPX2,CPXM2
ENSG00000121898,UNQ676,CPXM2
ENSG00000196085,,SMIM7P1
ENSG00000271452,,
ENSG00000260244,,
ENSG00000115239,ASB-3,ASB3
ENSG00000236764,COX7A3,COX7A2P2
ENSG00000236764,COX7AL2,COX7A2P2
ENSG00000236764,COX7AP2,COX7A2P2
ENSG00000288478,MGC35570,NIPA1
ENSG00000288478,SLC57A1,NIPA1
ENSG00000288478,SPG6,NIPA1
ENSG00000138764,,CCNG2
ENSG00000288461,KIAA0068,CYFIP1
ENSG00000288461,P140SRA-1,CYFIP1
ENSG00000288461,SHYC,CYFIP1
ENSG00000288214,,GOLGA6L1
ENSG00000288344,GOLGA8D,GOLGA8DP
ENSG00000109079,B12,TNFAIP1
ENSG00000109079,B61,TNFAIP1
ENSG00000109079,BTBD34,TNFAIP1
ENSG00000109079,EDP1,TNFAIP1
ENSG00000109079,MGC2317,TNFAIP1
ENSG00000238575,,
ENSG00000266783,,
ENSG00000264150,,
ENSG00000250583,,
ENSG00000080986,HEC,NDC80
ENSG00000080986,HEC1,NDC80
ENSG00000080986,HSNDC80,NDC80
ENSG00000080986,KNTC2,NDC80
ENSG00000080986,TID3,NDC80
ENSG00000249429,,
ENSG00000253886,,
ENSG00000249285,,
ENSG00000249448,,MTCO1P24
ENSG00000284317,HSA-MIR-7114,MIR7114
ENSG00000130653,C9ORF111,PNPLA7
ENSG00000130653,FLJ31318,PNPLA7
ENSG00000130653,FLJ43070,PNPLA7
ENSG00000130653,FLJ44279,PNPLA7
ENSG00000130653,NTE-R1,PNPLA7
ENSG00000130653,NTEL1,PNPLA7
ENSG00000130653,RP11-48C7.2,PNPLA7
ENSG00000152684,,PELO
ENSG00000243674,HG630,OR7E66P
ENSG00000243674,OR3.3,OR7E66P
ENSG00000243674,OR3DG,OR7E66P
ENSG00000243674,OR7E20P,OR7E66P
ENSG00000243674,OR7E6P,OR7E66P
ENSG00000168306,BRCACOX,ACOX2
ENSG00000168306,BRCOX,ACOX2
ENSG00000168306,THCCOX,ACOX2
ENSG00000288440,,
ENSG00000300126,,
ENSG00000176049,JAMIP2,JAKMIP2
ENSG00000176049,KIAA0555,JAKMIP2
ENSG00000288517,,
ENSG00000300143,,
ENSG00000198054,C21ORF65,DSCR8
